epoch,lr,train_loss,val_loss,val_score,val_hva_mae,val_ima_mae
61,9.04439114758538e-05,0.002214986198000625,0.002097820870403666,5.934617941826582,3.6458992063999176,3.2695981934666634
62,8.880248866249841e-05,0.002643876203631119,0.002901231033320073,7.095191764831543,4.683694690465927,3.4449958205223083
63,8.715436764549719e-05,0.0024612535009391574,0.0021597428203676827,6.10288690328598,3.8228346556425095,3.2572174966335297
64,8.550037830341532e-05,0.002124179532274422,0.002571283246652456,6.86153440028429,3.902290403842926,4.227491423487663
65,8.384135346969642e-05,0.002263527938043623,0.0021279391803545877,5.914888725429773,3.8749562352895737,2.9141892716288567
66,8.217812851330579e-05,0.002144825654492403,0.0020856311239185743,5.963860308378935,3.7545264214277267,3.1561912670731544
67,8.051154091809695e-05,0.0021702611068362084,0.0018964202536153607,5.76348685696721,3.542990028858185,3.172138325870037
68,7.884242986111337e-05,0.002599106629036473,0.004188980077742599,8.663875606656074,5.6729463785886765,4.272756040096283
69,7.717163579003748e-05,0.0026344019158675174,0.0022455286161857657,6.1959513537585735,3.9007508903741837,3.2788578048348427
70,7.549999999999999e-05,0.0019900330843506155,0.0026790809570229612,6.74740000218153,4.201325237751007,3.6372496634721756
71,7.382836420996253e-05,0.002684538632657803,0.0020443368703126907,5.597653767466545,3.4821923822164536,3.0220876932144165
72,7.215757013888664e-05,0.0026345023666735647,0.0024270153226098046,6.4707098111510275,4.281941518187523,3.126811847090721
73,7.048845908190305e-05,0.0023234488950792426,0.0022161932283779606,6.152787412703037,3.6874123215675354,3.52196441590786
74,6.882187148669421e-05,0.0019689911012954224,0.002133458350726869,5.905775925517082,3.5607883632183075,3.3499822318553925
75,6.715864653030356e-05,0.002524172939498326,0.00379828926816117,7.136211241781711,4.7828002870082855,3.362015649676323
76,6.549962169658467e-05,0.0026415652489929454,0.0033564456534804776,7.685337455570698,5.0773899257183075,3.7256393283605576
77,6.38456323545028e-05,0.002535354802706771,0.0028336661198409274,7.153929893672466,3.992936745285988,4.515704497694969
78,6.219751133750157e-05,0.002240454368255427,0.002037752274191007,5.902125222235918,3.3227759301662445,3.6847847029566765
79,6.055608852414618e-05,0.0021522465380612852,0.002345830245758407,6.210269466787576,3.9460119158029556,3.2346536442637444
80,5.892219042025457e-05,0.002395260524443858,0.0018099916051141918,5.580562898516655,3.48958183825016,2.987115800380707
81,5.729663974272689e-05,0.0018702216128860336,0.002148806488548871,6.080797738581896,3.833292677998543,3.2107215151190758
82,5.5680255005282714e-05,0.0021001379449503512,0.0020553123540594243,5.912328253686428,3.628724992275238,3.262290373444557
83,5.407385010631469e-05,0.0020012535153399787,0.002584758505690843,6.7432128712534904,4.107321590185165,3.76555897295475
84,5.247823391906641e-05,0.0019039575325711289,0.0017204221221618354,5.321499930322171,3.249633699655533,2.959808900952339
85,5.089420988434004e-05,0.002102973220474276,0.0017086122243199497,5.333070317655801,3.2402337044477463,2.989766590297222
86,4.932257560593996e-05,0.0018577819296851663,0.00302760395425139,7.579708664119243,4.555195525288582,4.320733055472374
87,4.7764122449055085e-05,0.0018846084762693996,0.002175913847167976,5.883263519406318,3.5604093074798584,3.3183631598949432
88,4.62196351417827e-05,0.001896888995353829,0.0018911705701611936,5.6531616523861885,3.363354831933975,3.271152600646019
89,4.468989137999419e-05,0.001845588706712034,0.0019873044948326424,5.802588618546724,3.663894459605217,3.055277369916439
90,4.317566143574191e-05,0.0018465399947509595,0.0018937309432658367,5.544403649121523,3.385693594813347,3.083871506154537
91,4.1677707769403755e-05,0.0021035943435395244,0.002053929703834001,6.055630678683519,3.3709242939949036,3.835294835269451
92,4.019678464576159e-05,0.0020615142416133265,0.0018883851735154167,5.671120947599411,3.473959803581238,3.138801634311676
93,3.873363775420615e-05,0.002002224443022283,0.0019325399625813589,5.545029921084643,3.5706896781921387,2.8204860612750053
94,3.728900383326e-05,0.0016222274573557684,0.0018657948639884125,5.61172596514225,3.38644140958786,3.1789779365062714
